#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len	
chr1	33700000	33800000	0.497010	0.502990	24201	24391	25908	25500	0	0	100000
chr1	33800000	33900000	0.556060	0.443940	28170	22461	21933	27436	0	0	100000
chr1	33900000	34000000	0.550820	0.449180	26757	21709	23209	28325	0	0	100000
chr1	34000000	34100000	0.551500	0.448500	28252	22205	22645	26898	0	0	100000
chr1	34100000	34200000	0.554160	0.445840	28211	22070	22514	27205	0	0	100000
chr1	34200000	34300000	0.548630	0.451370	28685	22325	22812	26178	0	0	100000
chr1	34300000	34400000	0.547290	0.452710	27738	22308	22963	26991	0	0	100000
chr1	34400000	34500000	0.535900	0.464100	26903	23853	22557	26687	0	0	100000
chr1	34500000	34600000	0.558120	0.441880	30147	22834	21354	25665	0	0	100000
chr1	34600000	34700000	0.530970	0.469030	27079	22855	24048	26018	0	0	100000
chr1	34700000	34800000	0.582710	0.417290	28532	21340	20389	29739	0	0	100000
chr1	34800000	34900000	0.563810	0.436190	28294	21887	21732	28087	0	0	100000
chr1	34900000	35000000	0.566770	0.433230	30003	21748	21575	26674	0	0	100000
chr1	35000000	35100000	0.565470	0.434530	29773	21966	21487	26774	0	0	100000
chr1	35100000	35200000	0.547510	0.452490	27908	23578	21671	26843	0	0	100000
chr1	35200000	35300000	0.519300	0.480700	27708	25024	23046	24222	0	0	100000
chr1	35300000	35400000	0.511140	0.488860	27841	25021	23865	23273	0	0	100000
chr1	35400000	35500000	0.591940	0.408060	31330	20770	20036	27864	0	0	100000
chr1	35500000	35600000	0.576390	0.423610	27331	21172	21189	30308	0	0	100000
chr1	35600000	35700000	0.566720	0.433280	28189	21961	21367	28483	0	0	100000
chr1	35700000	35800000	0.593160	0.406840	26869	20085	20599	32447	0	0	100000
chr1	35800000	35900000	0.614700	0.385300	27781	18910	19620	33689	0	0	100000
chr1	35900000	36000000	0.582700	0.417300	30533	21906	19824	27737	0	0	100000
chr1	36000000	36100000	0.539390	0.460610	28240	22934	23127	25699	0	0	100000
chr1	36100000	36200000	0.537110	0.462890	27457	23784	22505	26254	0	0	100000
chr1	36200000	36300000	0.572560	0.427440	28340	21674	21070	28916	0	0	100000
chr1	36300000	36400000	0.560370	0.439630	25816	21596	22367	30221	0	0	100000
chr1	36400000	36500000	0.617390	0.382610	29039	18961	19300	32700	0	0	100000
chr1	36500000	36600000	0.518040	0.481960	26246	24016	24180	25558	0	0	100000
chr1	36600000	36700000	0.500430	0.499570	25026	24472	25485	25017	0	0	100000
chr1	36700000	36800000	0.537150	0.462850	25074	22875	23410	28641	0	0	100000
chr1	36800000	36900000	0.498890	0.501110	24841	25379	24732	25048	0	0	100000
chr1	36900000	37000000	0.514120	0.485880	23897	24417	24171	27515	0	0	100000
chr1	37000000	37100000	0.514460	0.485540	24463	24126	24428	26983	0	0	100000
chr1	37100000	37200000	0.519040	0.480960	25024	23932	24164	26880	0	0	100000
chr1	37200000	37300000	0.507540	0.492460	24954	24344	24902	25800	0	0	100000
chr1	37300000	37400000	0.519810	0.480190	26621	24086	23933	25360	0	0	100000
chr1	37400000	37500000	0.491900	0.508100	25865	25599	25211	23325	0	0	100000
chr1	37500000	37600000	0.505840	0.494160	25750	24846	24570	24834	0	0	100000
chr1	37600000	37700000	0.584440	0.415560	31094	20726	20830	27350	0	0	100000
chr1	37700000	37800000	0.508330	0.491670	26022	25353	23814	24811	0	0	100000
chr1	37800000	37900000	0.527860	0.472140	27395	24336	22878	25391	0	0	100000
chr1	37900000	38000000	0.518630	0.481370	26453	24962	23175	25410	0	0	100000
chr1	38000000	38100000	0.536540	0.463460	28360	23757	22589	25294	0	0	100000
chr1	38100000	38200000	0.497730	0.502270	25150	25482	24745	24623	0	0	100000
chr1	38200000	38300000	0.529530	0.470470	28108	23598	23449	24845	0	0	100000
chr1	38300000	38400000	0.546210	0.453790	28919	23826	21553	25702	0	0	100000
chr1	38400000	38500000	0.512920	0.487080	26256	24119	24589	25036	0	0	100000
chr1	38500000	38600000	0.489370	0.510630	23569	23768	27295	25368	0	0	100000
chr1	38600000	38700000	0.530010	0.469990	25796	22839	24160	27205	0	0	100000
chr1	38700000	38800000	0.546410	0.453590	25580	23013	22346	29061	0	0	100000
chr1	38800000	38900000	0.583160	0.416840	30566	21177	20507	27750	0	0	100000
chr1	38900000	39000000	0.563400	0.436600	28291	22255	21405	28049	0	0	100000
chr1	39000000	39100000	0.546310	0.453690	26962	22979	22390	27669	0	0	100000
chr1	39100000	39200000	0.559570	0.440430	29202	22594	21449	26755	0	0	100000
chr1	39200000	39300000	0.540100	0.459900	28469	23942	22048	25541	0	0	100000
chr1	39300000	39400000	0.567340	0.432660	30086	22289	20977	26648	0	0	100000
chr1	39400000	39500000	0.543530	0.456470	26238	22784	22863	28115	0	0	100000
chr1	39500000	39600000	0.537320	0.462680	26651	22442	23826	27081	0	0	100000
chr1	39600000	39700000	0.572110	0.427890	25975	21038	21751	31236	0	0	100000
chr1	39700000	39800000	0.589720	0.410280	27306	19801	21227	31666	0	0	100000
chr1	39800000	39900000	0.578990	0.421010	28290	20491	21610	29609	0	0	100000
chr1	39900000	40000000	0.524580	0.475420	25835	23255	24287	26623	0	0	100000
chr1	40000000	40100000	0.521660	0.478340	27030	23907	23927	25136	0	0	100000
chr1	40100000	40200000	0.519820	0.480180	25376	23953	24065	26606	0	0	100000
chr1	40200000	40300000	0.502180	0.497820	24781	25314	24468	25437	0	0	100000
chr1	40300000	40400000	0.545800	0.454200	27938	23142	22278	26642	0	0	100000
chr1	40400000	40500000	0.536670	0.463330	25918	23287	23046	27749	0	0	100000
chr1	40500000	40600000	0.572310	0.427690	28863	21263	21506	28368	0	0	100000
chr1	40600000	40700000	0.597480	0.402520	29141	19659	20593	30607	0	0	100000
chr1	40700000	40800000	0.551660	0.448340	26737	22118	22716	28429	0	0	100000
chr1	40800000	40900000	0.576050	0.423950	27879	20839	21556	29726	0	0	100000
chr1	40900000	41000000	0.581370	0.418630	28195	21026	20837	29942	0	0	100000
chr1	41000000	41100000	0.566290	0.433710	27656	21908	21463	28973	0	0	100000
chr1	41100000	41200000	0.539800	0.460200	26620	22674	23346	27360	0	0	100000
chr1	41200000	41300000	0.497140	0.502860	23526	25272	25014	26188	0	0	100000
chr1	41300000	41400000	0.517340	0.482660	26054	23962	24304	25680	0	0	100000
chr1	41400000	41500000	0.533160	0.466840	26019	22563	24121	27297	0	0	100000
chr1	41500000	41600000	0.601250	0.398750	31044	20324	19551	29081	0	0	100000
chr1	41600000	41700000	0.617870	0.382130	32568	19500	18713	29219	0	0	100000
chr1	41700000	41800000	0.544580	0.455420	25443	22408	23134	29015	0	0	100000
chr1	41800000	41900000	0.473220	0.526780	22281	25531	27147	25041	0	0	100000
chr1	41900000	42000000	0.464850	0.535150	23568	27170	26345	22917	0	0	100000
chr1	42000000	42100000	0.521640	0.478360	25771	24322	23514	26393	0	0	100000
chr1	42100000	42200000	0.503850	0.496150	25707	25174	24441	24678	0	0	100000
chr1	42200000	42300000	0.530760	0.469240	26963	23850	23074	26113	0	0	100000
chr1	42300000	42400000	0.559940	0.440060	29039	22961	21045	26955	0	0	100000
chr1	42400000	42500000	0.590090	0.409910	31331	21293	19698	27678	0	0	100000
chr1	42500000	42600000	0.597220	0.402780	30943	20147	20131	28779	0	0	100000
chr1	42600000	42700000	0.566360	0.433640	29318	21971	21393	27318	0	0	100000
chr1	42700000	42800000	0.619240	0.380760	33706	19965	18111	28218	0	0	100000
chr1	42800000	42900000	0.566810	0.433190	28311	21254	22065	28370	0	0	100000
chr1	42900000	43000000	0.599450	0.400550	29528	19160	20895	30417	0	0	100000
chr1	43000000	43100000	0.604590	0.395410	30368	19596	19945	30091	0	0	100000
chr1	43100000	43200000	0.575560	0.424440	28253	20457	21987	29303	0	0	100000
chr1	43200000	43300000	0.532170	0.467830	26375	23441	23342	26842	0	0	100000
chr1	43300000	43400000	0.557450	0.442550	27732	21661	22594	28013	0	0	100000
chr1	43400000	43500000	0.509820	0.490180	25287	24351	24667	25695	0	0	100000
chr1	43500000	43600000	0.554340	0.445660	26277	22387	22179	29157	0	0	100000
chr1	43600000	43700000	0.565530	0.434470	28476	21837	21610	28077	0	0	100000
chr1	43700000	43800000	0.507650	0.492350	26680	24670	24565	24085	0	0	100000
chr1	43800000	43900000	0.515330	0.484670	26360	23779	24688	25173	0	0	100000
chr1	43900000	44000000	0.529350	0.470650	25261	24091	22974	27674	0	0	100000
chr1	44000000	44100000	0.452270	0.547730	20828	26376	28397	24399	0	0	100000
chr1	44100000	44200000	0.538410	0.461590	24925	22133	24026	28916	0	0	100000
chr1	44200000	44300000	0.585340	0.414660	29547	20237	21229	28987	0	0	100000
chr1	44300000	44400000	0.523880	0.476120	25553	24024	23588	26835	0	0	100000
chr1	44400000	44500000	0.451710	0.548290	21872	26867	27962	23299	0	0	100000
chr1	44500000	44600000	0.556300	0.443700	26587	22163	22207	29043	0	0	100000
chr1	44600000	44700000	0.566560	0.433440	26733	21868	21476	29923	0	0	100000
chr1	44700000	44800000	0.515410	0.484590	27382	26081	22378	24159	0	0	100000
chr1	44800000	44900000	0.554720	0.445280	27736	22053	22475	27736	0	0	100000
chr1	44900000	45000000	0.562130	0.437870	28150	21684	22103	28063	0	0	100000
chr1	45000000	45100000	0.503720	0.496280	25259	25183	24445	25113	0	0	100000
chr1	45100000	45200000	0.509470	0.490530	25918	24390	24663	25029	0	0	100000
chr1	45200000	45300000	0.488260	0.511740	24132	24885	26289	24694	0	0	100000
chr1	45300000	45400000	0.558160	0.441840	27497	22252	21932	28319	0	0	100000
chr1	45400000	45500000	0.558890	0.441110	28402	22162	21949	27487	0	0	100000
chr1	45500000	45600000	0.586430	0.413570	30043	20578	20779	28600	0	0	100000
chr1	45600000	45700000	0.601990	0.398010	32908	20552	19249	27291	0	0	100000
chr1	45700000	45800000	0.552660	0.447340	29098	22597	22137	26168	0	0	100000
chr1	45800000	45900000	0.568110	0.431890	29465	22182	21007	27346	0	0	100000
chr1	45900000	46000000	0.556390	0.443610	29755	22581	21780	25884	0	0	100000
chr1	46000000	46100000	0.541310	0.458690	25391	22755	23114	28740	0	0	100000
chr1	46100000	46200000	0.584070	0.415930	31105	21357	20236	27302	0	0	100000
chr1	46200000	46300000	0.566430	0.433570	26659	21447	21910	29984	0	0	100000
chr1	46300000	46400000	0.607410	0.392590	27376	19000	20259	33365	0	0	100000
chr1	46400000	46500000	0.575080	0.424920	27557	20669	21823	29951	0	0	100000
chr1	46500000	46600000	0.589590	0.410410	31650	21222	19819	27309	0	0	100000
chr1	46600000	46700000	0.521070	0.478930	25476	24737	23156	26631	0	0	100000
chr1	46700000	46800000	0.525430	0.474570	25251	23272	24185	27292	0	0	100000
chr1	46800000	46900000	0.508940	0.491060	23920	23896	25210	26974	0	0	100000
chr1	46900000	47000000	0.466980	0.533020	22515	26553	26749	24183	0	0	100000
chr1	47000000	47100000	0.509980	0.490020	25905	24742	24260	25093	0	0	100000
chr1	47100000	47200000	0.585960	0.414040	30488	20807	20597	28108	0	0	100000
chr1	47200000	47300000	0.566800	0.433200	25587	21384	21936	31093	0	0	100000
chr1	47300000	47400000	0.596900	0.403100	30026	19695	20615	29664	0	0	100000
chr1	47400000	47500000	0.577300	0.422700	29231	21115	21155	28499	0	0	100000
chr1	47500000	47600000	0.612580	0.387420	29288	19823	18919	31970	0	0	100000
chr1	47600000	47700000	0.518620	0.481380	28283	24850	23288	23579	0	0	100000
chr1	47700000	47800000	0.577310	0.422690	29925	21623	20646	27806	0	0	100000
chr1	47800000	47900000	0.549350	0.450650	25660	22584	22481	29275	0	0	100000
chr1	47900000	48000000	0.520390	0.479610	24520	23366	24595	27519	0	0	100000
chr1	48000000	48100000	0.525840	0.474160	26293	23082	24334	26291	0	0	100000
chr1	48100000	48200000	0.522900	0.477100	25129	23892	23818	27161	0	0	100000
chr1	48200000	48300000	0.497450	0.502550	24799	24693	25562	24946	0	0	100000
chr1	48300000	48400000	0.521330	0.478670	26747	23737	24130	25386	0	0	100000
chr1	48400000	48500000	0.540680	0.459320	28082	23179	22753	25986	0	0	100000
chr1	48500000	48600000	0.559940	0.440060	26535	21521	22485	29459	0	0	100000
chr1	48600000	48700000	0.576080	0.423920	29850	20269	22123	27758	0	0	100000
chr1	48700000	48800000	0.604780	0.395220	32483	20327	19195	27995	0	0	100000
chr1	48800000	48900000	0.635470	0.364530	34919	18753	17700	28628	0	0	100000
chr1	48900000	49000000	0.592280	0.407720	30809	20471	20301	28419	0	0	100000
chr1	49000000	49100000	0.563550	0.436450	28471	21797	21848	27884	0	0	100000
chr1	49100000	49200000	0.548230	0.451770	28316	22382	22795	26507	0	0	100000
chr1	49200000	49300000	0.575610	0.424390	28813	21488	20951	28748	0	0	100000
chr1	49300000	49400000	0.603710	0.396290	30766	19611	20018	29605	0	0	100000
chr1	49400000	49500000	0.601050	0.398950	31267	19885	20010	28838	0	0	100000
chr1	49500000	49600000	0.611200	0.388800	30922	19356	19524	30198	0	0	100000
chr1	49600000	49700000	0.617820	0.382180	30768	19394	18824	31014	0	0	100000
chr1	49700000	49800000	0.621760	0.378240	33090	19448	18376	29086	0	0	100000
chr1	49800000	49900000	0.623960	0.376040	31453	19148	18456	30943	0	0	100000
chr1	49900000	50000000	0.633500	0.366500	30122	18281	18369	33228	0	0	100000
chr1	50000000	50100000	0.610810	0.389190	29735	19749	19170	31346	0	0	100000
chr1	50100000	50200000	0.643010	0.356990	34635	17903	17796	29666	0	0	100000
chr1	50200000	50300000	0.635350	0.364650	33513	18437	18028	30022	0	0	100000
chr1	50300000	50400000	0.623170	0.376830	35271	19231	18452	27046	0	0	100000
chr1	50400000	50500000	0.629970	0.370030	35887	19543	17460	27110	0	0	100000
chr1	50500000	50600000	0.610460	0.389540	29678	18730	20224	31368	0	0	100000
chr1	50600000	50700000	0.582500	0.417500	28634	20909	20841	29616	0	0	100000
chr1	50700000	50800000	0.550100	0.449900	28717	23091	21899	26293	0	0	100000
chr1	50800000	50900000	0.552260	0.447740	28447	23204	21570	26779	0	0	100000
chr1	50900000	51000000	0.613070	0.386930	30677	19059	19634	30630	0	0	100000
chr1	51000000	51100000	0.623740	0.376260	31853	18708	18918	30521	0	0	100000
chr1	51100000	51200000	0.609510	0.390490	31025	20089	18960	29926	0	0	100000
chr1	51200000	51300000	0.623450	0.376550	34275	19655	18000	28070	0	0	100000
chr1	51300000	51400000	0.623920	0.376080	32818	19491	18117	29574	0	0	100000
chr1	51400000	51500000	0.604600	0.395400	32002	19894	19646	28458	0	0	100000
chr1	51500000	51600000	0.606980	0.393020	29536	19779	19523	31162	0	0	100000
chr1	51600000	51700000	0.584940	0.415060	30466	21244	20262	28028	0	0	100000
chr1	51700000	51800000	0.534150	0.465850	25631	23639	22946	27784	0	0	100000
chr1	51800000	51900000	0.596170	0.403830	32279	20837	19546	27338	0	0	100000
chr1	51900000	52000000	0.616040	0.383960	33081	19253	19143	28523	0	0	100000
chr1	52000000	52100000	0.572130	0.427870	28169	21729	21058	29044	0	0	100000
chr1	52100000	52200000	0.603940	0.396060	28032	18821	20785	32362	0	0	100000
chr1	52200000	52300000	0.623220	0.376780	30475	19207	18471	31847	0	0	100000
chr1	52300000	52400000	0.576930	0.423070	30109	21745	20562	27584	0	0	100000
chr1	52400000	52500000	0.554260	0.445740	28393	23248	21326	27033	0	0	100000
chr1	52500000	52600000	0.575630	0.424370	28214	21816	20621	29349	0	0	100000
chr1	52600000	52700000	0.581330	0.418670	26607	19989	21878	31526	0	0	100000
chr1	52700000	52800000	0.602290	0.397710	28746	19260	20511	31483	0	0	100000
chr1	52800000	52900000	0.554740	0.445260	28381	22364	22162	27093	0	0	100000
chr1	52900000	53000000	0.620610	0.379390	33360	19900	18039	28701	0	0	100000
chr1	53000000	53100000	0.557220	0.442780	29044	22608	21670	26678	0	0	100000
chr1	53100000	53200000	0.546440	0.453560	27844	22478	22878	26800	0	0	100000
chr1	53200000	53300000	0.587200	0.412800	27352	20371	20909	31368	0	0	100000
chr1	53300000	53400000	0.551870	0.448130	25972	22311	22502	29215	0	0	100000
chr1	53400000	53500000	0.600290	0.399710	28188	20155	19816	31841	0	0	100000
chr1	53500000	53600000	0.489220	0.510780	24746	25767	25311	24176	0	0	100000
chr1	53600000	53700000	0.552580	0.447420	27255	22505	22237	28003	0	0	100000
chr1	53700000	53800000	0.486760	0.513240	24857	26050	25274	23819	0	0	100000
chr1	53800000	53900000	0.526690	0.473310	25668	24324	23007	27001	0	0	100000
chr1	53900000	54000000	0.484710	0.515290	23776	25496	26033	24695	0	0	100000
chr1	54000000	54100000	0.503070	0.496930	26262	25154	24539	24045	0	0	100000
chr1	54100000	54200000	0.501180	0.498820	27340	25798	24084	22778	0	0	100000
chr1	54200000	54300000	0.583580	0.416420	31113	22255	19387	27245	0	0	100000
chr1	54300000	54400000	0.565500	0.434500	28943	22132	21318	27607	0	0	100000
chr1	54400000	54500000	0.550330	0.449670	28066	22179	22788	26967	0	0	100000
chr1	54500000	54600000	0.563400	0.436600	28315	21727	21933	28025	0	0	100000
chr1	54600000	54700000	0.500990	0.499010	25165	24859	25042	24934	0	0	100000
chr1	54700000	54800000	0.484600	0.515400	26094	26575	24965	22366	0	0	100000
chr1	54800000	54900000	0.502550	0.497450	27244	26033	23712	23011	0	0	100000
chr1	54900000	55000000	0.509200	0.490800	24814	23876	25204	26106	0	0	100000
chr1	55000000	55100000	0.491400	0.508600	23845	24452	26408	25295	0	0	100000
chr1	55100000	55200000	0.531370	0.468630	25714	22879	23984	27423	0	0	100000
chr1	55200000	55300000	0.505720	0.494280	23987	24786	24642	26585	0	0	100000
chr1	55300000	55400000	0.539190	0.460810	27442	22145	23936	26477	0	0	100000
chr1	55400000	55500000	0.514720	0.485280	24741	24218	24310	26731	0	0	100000
chr1	55500000	55600000	0.564630	0.435370	29457	21511	22026	27006	0	0	100000
chr1	55600000	55700000	0.619690	0.380310	33070	19500	18531	28899	0	0	100000
chr1	55700000	55800000	0.564460	0.435540	27333	20964	22590	29113	0	0	100000
chr1	55800000	55900000	0.574630	0.425370	27209	20636	21901	30254	0	0	100000
chr1	55900000	56000000	0.583740	0.416260	28896	20265	21361	29478	0	0	100000
chr1	56000000	56100000	0.585210	0.414790	27383	20552	20927	31138	0	0	100000
chr1	56100000	56200000	0.598560	0.401440	28247	19508	20636	31609	0	0	100000
chr1	56200000	56300000	0.600800	0.399200	30505	19846	20074	29575	0	0	100000
chr1	56300000	56400000	0.611170	0.388830	29076	19285	19598	32041	0	0	100000
chr1	56400000	56500000	0.608490	0.391510	31519	20011	19140	29330	0	0	100000
chr1	56500000	56600000	0.607590	0.392410	31154	19878	19363	29605	0	0	100000
chr1	56600000	56700000	0.610800	0.389200	31138	19679	19241	29942	0	0	100000
chr1	56700000	56800000	0.596050	0.403950	30784	20479	19916	28821	0	0	100000
chr1	56800000	56900000	0.582660	0.417340	29940	21978	19756	28326	0	0	100000
chr1	56900000	57000000	0.562300	0.437700	28983	22433	21337	27247	0	0	100000
chr1	57000000	57100000	0.591980	0.408020	30691	20468	20334	28507	0	0	100000
chr1	57100000	57200000	0.633180	0.366820	30536	17740	18942	32782	0	0	100000
chr1	57200000	57300000	0.601490	0.398510	29655	20646	19205	30494	0	0	100000
chr1	57300000	57400000	0.581100	0.418900	28668	20919	20971	29442	0	0	100000
chr1	57400000	57500000	0.577860	0.422140	28286	20912	21302	29500	0	0	100000
chr1	57500000	57600000	0.584830	0.415170	29631	20708	20809	28852	0	0	100000
chr1	57600000	57700000	0.595140	0.404860	30276	20705	19781	29238	0	0	100000
chr1	57700000	57800000	0.586840	0.413160	30473	21396	19920	28211	0	0	100000
chr1	57800000	57900000	0.595070	0.404930	31170	21106	19387	28337	0	0	100000
chr1	57900000	58000000	0.608530	0.391470	30968	19914	19233	29885	0	0	100000
chr1	58000000	58100000	0.584610	0.415390	29777	20597	20942	28684	0	0	100000
chr1	58100000	58200000	0.605390	0.394610	31225	19641	19820	29314	0	0	100000
chr1	58200000	58300000	0.604500	0.395500	29851	20143	19407	30599	0	0	100000
chr1	58300000	58400000	0.593450	0.406550	30174	20656	19999	29171	0	0	100000
chr1	58400000	58500000	0.589550	0.410450	29984	21029	20016	28971	0	0	100000
chr1	58500000	58600000	0.575790	0.424210	28332	21655	20766	29247	0	0	100000
chr1	58600000	58700000	0.588310	0.411690	30157	21020	20149	28674	0	0	100000
chr1	58700000	58800000	0.583280	0.416720	29528	21006	20666	28800	0	0	100000
chr1	58800000	58900000	0.578090	0.421910	29101	20959	21232	28708	0	0	100000
chr1	58900000	59000000	0.604660	0.395340	32382	20246	19288	28084	0	0	100000
chr1	59000000	59100000	0.575500	0.424500	28403	21811	20639	29147	0	0	100000
chr1	59100000	59200000	0.611530	0.388470	31944	19533	19314	29209	0	0	100000
chr1	59200000	59300000	0.566220	0.433780	27567	21593	21785	29055	0	0	100000
chr1	59300000	59400000	0.568930	0.431070	28203	21680	21427	28690	0	0	100000
chr1	59400000	59500000	0.566060	0.433940	29350	21243	22151	27256	0	0	100000
